phos_id,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
NP_000499.1_S524s _1_1_524_524,-5.1644,-1.5214,-4.6899999999999995,-6.7773,-4.7797,-5.2997000000000005,-4.019299999999999,-0.5341999999999998,-4.0133,-4.8698,-0.6517999999999999,-2.2282,-1.6864,-2.2555,-0.5666,-3.5513000000000003,-1.9447,-3.5712,-2.7683,-0.8041000000000001,-1.8381000000000003,-4.1182,-1.848,-3.2067,-4.8826,-0.27469999999999994,-4.1876999999999995,-2.0168,-3.6397,-2.297,-7.0961,-7.804600000000001,-5.3807,-5.8197,0.0985999999999998,-4.6955,-4.7166,-2.6994,-5.3855,-4.431,-2.3776,-2.2103,-8.5785,-2.2229,-5.5278,-4.1304,-2.6846,-7.035,-2.6924,-3.8857,-10.4455,-5.1005,-2.1747,-2.7258,-5.6773,-3.197,-5.9334,-4.1103,-2.3819,-2.8186999999999998,-1.8722,-7.1276,-2.2763,-1.5479,-5.6361,-3.33,-3.8642000000000003,-3.9777,-1.1575,-5.2367,-3.579,-4.8605,-3.5214,-3.2467,-2.9322999999999997,-3.2338,-4.1711,-4.1164,-6.4355,-5.866,-6.4772,0.1743999999999999,-2.6559,-3.6571,-5.951700000000001,-4.6998,-5.9429,-1.6012,-5.761699999999999,-2.4334000000000002,-1.3787,-5.388,-5.0307,-3.3945,-5.7935,-3.5286999999999997,-2.5093,-0.5061,-4.6739999999999995,-4.781499999999999,-3.2776
NP_000499.1_S534s _1_1_534_534,NA,NA,NA,NA,-4.4577,-5.477499999999999,-2.6624,-1.9259000000000002,NA,NA,NA,NA,-1.0896000000000001,-1.9045,-0.07420000000000004,-1.8411000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3699,-4.5432,-3.2343,-5.8397,-1.8345,-1.5803000000000003,-2.165,-4.324400000000001,-1.9552,-0.8497,-3.6005000000000003,-0.4301,-2.2409,-2.2708,-4.4460999999999995,-2.068,-7.1147,-3.9360999999999997,-0.2517999999999998,-2.6704,NA,-1.2747,-2.6386000000000003,-2.9229,-1.8971000000000002,-2.3623,-2.3421,-3.0433,-4.2212,1.8483999999999998,-2.0918,-1.4713,-2.5076,-4.9373000000000005,-2.2338999999999998,-0.03589999999999999,-2.2699,-2.9187,-0.5323,-2.3011,-2.739,-3.8542,-3.2424999999999997,-2.1397000000000004,-1.8804,NA,-3.8056,-3.7503,-1.8274,-2.5265,-2.6285,-1.2101,-2.312,-2.88,-4.9321,-0.231,-5.3407,-3.4048000000000003,-3.1372,-0.48529999999999995,-4.7452,-3.219,-0.6288,-4.0175,-2.8583,-0.3828999999999999,-4.2705,-2.1298,-1.8292000000000002,-3.1197999999999997,-4.3870000000000005,-4.4142,-3.5928
NP_000499.1_S542s _1_1_542_542,-3.5118,-0.9244,-3.7523,-4.1227,-3.478,-3.6123,-3.529,-0.9934999999999998,-3.6383,-4.3132,-0.9287000000000001,-1.9231000000000003,-2.3517,-3.2366,0.17520000000000002,-2.6483,-1.8328000000000002,-2.1686,-2.3853,-1.1606,-2.3899,-2.3373,-1.6463,-2.7897,-4.1766,0.15749999999999997,-3.5511,-1.8262999999999998,-3.9899999999999998,-1.7339,-4.4364,-4.9237,-4.5826,-4.8736999999999995,-1.0619,-3.9101,-4.1598,-2.9879,-4.3634,-3.1951,-1.3170000000000002,-1.3816,-5.9365,-2.4274,-3.6577,-3.238,-1.2405,-1.5314999999999999,-0.15600000000000003,0.8382,-4.0944,-3.3697,-2.1132999999999997,-2.2636,-3.61,-2.7901,-3.5347,-1.6901,-2.2696,-2.2973,-1.7552,-5.3306000000000004,-2.4241,-0.4093999999999999,-2.2786999999999997,-1.316,-0.8424999999999999,-2.714,-0.06779999999999986,-4.194,-3.0553,-3.8554000000000004,-3.3414,-1.8123,-1.4153,-2.4761,-3.3004,-3.4997,-4.2666,-3.2565,-4.0939,0.0605,-1.9833999999999998,-1.9175,-5.807499999999999,-3.1446,-3.6726,-2.5505,-5.2662,-2.8611999999999997,-2.3783,-6.6406,-5.2094000000000005,-3.0885000000000002,-6.412,-3.9457,-2.0193,-2.0558,-4.6147,-3.6361999999999997,-2.9840999999999998
NP_000499.1_S551s _1_1_551_551,-1.9201000000000001,-0.6515,-1.1672000000000002,-1.5043,-0.4797,-3.5594,-2.7550999999999997,-0.2788999999999999,-1.6690999999999998,-4.268000000000001,-2.1887,-1.7878,-1.4844,-1.0558,-0.8991,-1.3574000000000002,-0.14089999999999997,1.5722999999999998,-1.2043,-0.45360000000000006,-1.6666,-0.84,0.031399999999999983,-0.9873000000000001,NA,NA,NA,NA,-2.584,-1.4249,-3.9506,-4.4116,-2.9361,-2.2542,-0.6660999999999999,-2.286,-2.4242,-2.9556,-3.9959000000000002,NA,NA,NA,NA,-0.3719,-2.8979,-1.1337,-1.4964,NA,NA,NA,NA,-1.8214,-2.2254,-1.1705,-1.3262,-1.0376,-0.862,0.5538000000000001,-1.3872,-0.5293000000000001,-2.9453,-4.0295,-1.9508999999999999,-2.2035,-2.4693,-2.435,-1.4866,-1.3476,-0.9573999999999999,-2.5003,-2.3073,-2.8042,-1.6302,-2.4886,-2.6749,-1.8311000000000002,NA,NA,NA,NA,NA,NA,NA,NA,-3.3712,-1.0473000000000001,-3.2203999999999997,-1.8915000000000002,-4.8205,-1.833,-1.2031,-3.5802,-2.45,-1.2931,-2.7681,-1.966,0.2445,-1.0444,-2.3407,-2.5148,-0.8196000000000001
NP_000499.1_T557t _1_1_557_557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0587999999999997,-3.4997999999999996,0.5408,-4.591799999999999,NA,NA,NA,NA,-0.7069000000000003,-5.0588,-1.6365000000000003,-4.2328,-4.5125,0.16439999999999988,-3.1184000000000003,-0.7486999999999999,-2.3149,-2.2918000000000003,-6.3376,-6.4882,-4.6629000000000005,-5.083,1.3492,-7.326499999999999,-5.5315,-4.3329,-5.8999,-3.9766,-0.24890000000000012,-0.30010000000000003,-5.2447,NA,NA,NA,NA,-6.7780000000000005,-2.7359,-3.3856,-10.0121,-3.9896999999999996,-1.4632,-2.1940000000000004,-6.8934999999999995,-1.9073000000000002,-5.8911,-1.8469000000000002,-1.6445,-3.1148000000000002,0.09450000000000003,-7.0539000000000005,-0.026800000000000157,1.6477,-4.6292,-1.0749,-2.1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.0705,-3.7199,-6.5865,-7.233,NA,NA,NA,NA,NA,NA,NA,NA,-7.4657,-4.9542,-2.7231,-8.4063,-5.8752,-4.0183,-6.9855,-4.4701,-3.6969000000000003,0.49719999999999986,-5.329000000000001,-3.2315,-3.4185
NP_000499.1_S588s _1_0_586_588,-3.4488000000000003,-1.8611999999999997,-5.4113,-0.5157999999999999,2.7003,-4.4397,-2.5704,-1.5524,-2.2135,-0.47600000000000003,-1.5058,0.4022999999999999,-1.5697999999999999,0.2518,-1.4178,-1.8858,-2.2147,-1.0809,-0.3883000000000001,-1.1619,NA,NA,NA,NA,-1.7152,-0.4868999999999999,0.5347,1.7514999999999998,-2.5023,-1.9642999999999997,-5.8124,-5.6288,-1.9083,-1.69,-2.7792000000000003,-3.1581,-1.6669,-2.1955999999999998,-3.1422,-1.268,-1.6948,-0.9674,-4.4155,-0.41329999999999995,-3.9214,-3.3818,-0.43120000000000003,-2.9163,1.9032,-2.4021,-4.5129,-2.4288,-2.2398,-1.4322000000000001,-0.9522999999999999,-2.9597,-3.2535,0.009399999999999853,-2.2708999999999997,0.9888999999999999,-1.7495,-3.4549000000000003,-3.0267999999999997,-1.4045999999999998,-2.8722,-3.0878,-1.0537999999999998,-0.051100000000000034,0.45510000000000006,-3.0228,-3.2624,-2.6284,0.04489999999999994,-4.0081,-3.7081,-2.9943999999999997,-1.9786,-2.2525,-4.1653,-1.6941000000000002,-3.1617,-3.0244999999999997,-2.8285,-2.2639,-1.9353,-1.6307,-6.6776,-0.2805,-3.5445,-2.3423000000000003,-1.7624,-2.0655,-1.8005,-1.8266999999999998,-2.435,-2.1327999999999996,2.2589,1.0797999999999999,-0.3569,-3.4828,-2.5069
NP_000499.1_S588s _1_0_587_588,-1.3380999999999998,-1.4569999999999999,-4.1691,1.3037,3.7893,-5.886,-0.9442000000000002,-0.28500000000000014,-0.9005000000000001,2.4013999999999998,-0.8224,2.3604,-1.4059000000000001,1.8613,-0.7492000000000001,0.14770000000000016,-1.1198000000000001,1.0020000000000002,0.33640000000000003,-1.613,-0.7056,1.0622,-1.8269000000000002,-1.3643,0.7784,-0.38280000000000003,1.3136999999999999,3.1348000000000003,-1.6504999999999999,-3.3053,-4.0596,-2.9772,NA,NA,NA,-2.5606999999999998,0.8965000000000003,1.0348000000000002,-2.1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,-1.6581000000000001,2.3247,-1.2241,3.4072,-0.7921,-1.099,-1.4369,-1.1274,-0.8484,-2.3891999999999998,1.1831,2.1020000000000003,-0.1114,-1.4736,-2.6411000000000002,0.1478,NA,NA,NA,NA,0.24160000000000004,-0.6101000000000001,-1.2683,1.3479999999999999,-1.5392000000000001,-5.685699999999999,-3.2906,-0.6209,0.03810000000000002,0.8996,-7.286,0.1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_000499.1_S594s _1_1_594_594,NA,NA,NA,NA,-5.131600000000001,-4.4458,-2.9612,-1.2238000000000002,-5.525600000000001,-5.2841000000000005,-1.6372999999999998,-1.4561000000000002,-3.1518,-3.7638,-2.0822000000000003,-4.3948,-3.2389,-3.1291,-1.9104,-2.4903,-1.8455,-2.2643999999999997,-1.4643000000000002,-1.7723,-5.9275,0.1796000000000002,-4.430899999999999,-1.5092999999999996,-2.3349,-4.3713,-5.628,-4.9684,-3.5859,-2.2500999999999998,0.6897000000000002,-6.5966000000000005,-3.7996000000000003,-5.5967,-5.1004000000000005,-3.5344,-1.419,-2.2637,-6.894500000000001,-2.932,-3.7719,-4.6543,-0.6452,NA,NA,NA,NA,-4.092099999999999,-2.3235,-2.098,-4.8797999999999995,-2.0551000000000004,-2.7355,0.012800000000000034,-1.8144000000000002,0.49350000000000005,0.6949000000000001,-1.2989,-0.5919000000000001,-1.3647999999999998,-4.3685,-4.2928,-1.1907,-3.4179,-0.18609999999999993,-4.4435,-2.5656,-4.877,-3.1886,-4.5451,-2.561,-4.5992999999999995,-1.9275,-2.7776,-4.2223,-2.7988,-5.3797,-1.0484,-3.7352999999999996,-2.5262,-3.2567000000000004,-2.2657,-4.284000000000001,-2.063,-6.7074,-3.8731,-1.6159,-7.4102,-2.6356,-2.1442,-3.6944999999999997,-2.8594,-2.0399000000000003,-1.1528999999999998,-4.2962,-4.9579,-3.0527
NP_000499.1_S609s _1_1_609_609,-7.2195,-2.2429,-7.1934000000000005,-7.184099999999999,-4.0348,-3.8837,-1.0901,0.16359999999999997,-5.7795000000000005,-3.4539,-1.8338999999999999,-3.4318,-3.6325,-4.1516,-3.0343999999999998,-4.0024,-2.466,-2.4177999999999997,-1.3404,-0.7083000000000002,-2.1855,-3.5988,-2.2323,-3.3781999999999996,-4.3613,-1.5535,-3.1792999999999996,-2.0223,-3.6188000000000002,-3.1706,-6.761699999999999,-3.9885,-4.2873,-5.4198,-2.2689,-4.6299,-3.7956000000000003,-3.9293,-4.2957,-2.3021,-2.0275,-0.04039999999999999,-6.5744,-6.1113,-6.668800000000001,-5.1926000000000005,-2.4366,-4.7458,-2.1029,-3.0555,-6.722899999999999,-2.5285,-1.6642000000000001,-1.4448,-1.3751,-5.255999999999999,-4.6762,-4.3583,-3.4593000000000003,NA,NA,NA,NA,-2.9822,-5.1175999999999995,-4.7417,-3.4788,-5.1275,-0.20029999999999992,-7.4015,-4.8609,-5.8332999999999995,-3.7337,-3.9034,-2.7762000000000002,-4.1834,-5.7928,-5.2547,-6.613899999999999,-4.1095,-7.4503,-2.0157000000000003,-4.4333,-4.3355,-4.2542,-2.8147,-3.9937,-0.9418,-6.0152,-2.6367000000000003,-2.4075,-6.3378,-4.0409,-2.3242000000000003,-4.5249,-4.0839,-3.4019,1.5424000000000002,-6.3097,-4.5794999999999995,-4.0104
NP_000499.1_T616t _1_1_616_616,-1.8305,-0.1847,-0.6904999999999997,1.1343999999999999,4.5922,-2.2524,-0.5601,-0.1693,NA,NA,NA,NA,0.26249999999999996,0.44809999999999994,-0.3599,1.0626,-1.4508,1.2168999999999999,0.6448999999999998,0.9770000000000001,NA,NA,NA,NA,1.4592,-1.1272,2.7688,3.6176,-2.1002,-1.4582000000000002,-4.4963,-0.5426,0.9214,-0.3706,-1.985,0.9824999999999999,2.3232,-0.2715000000000001,-0.8085000000000004,1.3676,-0.3057000000000001,-0.2320000000000001,-1.7934,1.4042999999999999,-1.8984999999999999,-0.6302000000000003,1.2795,NA,NA,NA,NA,NA,NA,NA,NA,-1.1178,-0.24719999999999998,0.9443999999999999,-1.038,3.9461,2.4374,-0.9921000000000002,-0.6252,-0.023599999999999954,1.0616,0.40669999999999995,1.9525000000000001,3.0343,0.2338,-0.3279000000000001,-0.615,1.4289999999999998,1.1080999999999999,-0.9139999999999999,-1.7328000000000001,-0.6882999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6153,-1.0595,-2.6641,-0.8030999999999999,NA,NA,NA,NA,NA,-0.5144,1.6791,-2.3343000000000003,-0.9043
NP_001002857.1_T3t _1_0_2_3,-4.1636999999999995,-2.2215,-2.31,0.16360000000000002,1.5877,1.4522,-2.7293,-0.2738999999999998,2.2829,-1.3449999999999998,-1.8022999999999998,-3.13,0.2715000000000001,0.9885,1.8007,0.12829999999999986,-3.2965,-0.23660000000000014,-1.5699999999999998,2.0347999999999997,-4.9243999999999994,-1.8944,-2.9226,-2.0613,1.7988000000000002,-2.5155000000000003,-3.4082,1.0069,1.2317,1.963,1.7738,4.8295,-0.43210000000000004,3.3368,-2.9294,1.4659,3.4838000000000005,-2.3133,-3.9759,-1.4649,0.4098,-1.0016,2.7388,0.7756999999999998,-0.8747,-1.2954,0.11590000000000002,0.24630000000000019,2.0936,0.0052000000000000934,0.13249999999999984,0.6825,-2.6522,-0.5614,-3.9171999999999993,0.10150000000000015,-0.6224999999999996,-0.6216999999999999,-1.8541999999999998,-1.5738,-1.7297999999999998,1.8304,-2.283,1.5068,-0.08600000000000008,-1.6607,-0.06379999999999986,-1.2511999999999999,0.3699,-1.7644000000000002,-0.9043999999999999,0.2503000000000002,2.4499,2.5011,0.11220000000000001,0.44820000000000004,0.5423,0.8419000000000001,-2.1183,-0.3065,-1.1052,-1.2264,-2.9709,2.2534,2.6407,-2.2449,7.020300000000001,-0.41070000000000007,-1.2346,-4.6541999999999994,-1.5232,0.3575999999999999,-0.9149,-2.1674,4.7625,2.1301,-0.18479999999999996,-1.0732,-1.5526,1.7113999999999998,-2.9198
NP_001002857.1_S12s _1_1_12_12,-1.7975,-1.3382,-1.8237,-0.9613,-2.0068,0.4183000000000001,-1.9737,1.5967000000000002,0.4054,0.2386,0.11020000000000008,-1.3979,-2.4052,-0.7653999999999999,1.0373999999999999,0.27930000000000005,-2.1876,2.0752,-0.37479999999999997,-1.5815000000000001,-1.1645,-0.39749999999999996,-2.2592,-2.986,-0.5529000000000002,-0.488,-1.4148999999999998,-2.8151,-0.6521999999999999,-2.9948,-1.5014999999999998,0.44880000000000003,-2.0564999999999998,0.25,-3.6065,-2.2253,-1.7767,-1.7452999999999999,-3.1864999999999997,-2.3042,-1.8547,-2.3274,-0.9352999999999999,-0.7883,-2.3975999999999997,-2.1285,-0.014000000000000012,-1.718,-0.28970000000000007,-0.7778,0.8404,-2.2971,-1.1356000000000002,-2.4835,-2.1674,-0.26499999999999996,-0.812,-1.3437999999999999,-4.2493,-2.3659,-1.0669,1.0050000000000001,-0.22009999999999974,0.6688,-1.8962999999999999,-1.1808,-0.39849999999999997,-2.9246,-0.22660000000000002,-0.6788,-0.03920000000000001,-0.9537000000000001,-1.0187,-1.1098,-2.8547000000000002,0.5695,-2.4086,-2.6921,-0.1504000000000001,-0.9936,-3.1778000000000004,-3.1264000000000003,-1.9579,-2.0515,-1.5597,-2.4046000000000003,0.12459999999999999,-2.0055,-1.7913000000000001,-0.9828,-1.379,-1.5109,-0.9599,-0.7001,-0.5884,-0.3177,-1.7748,-1.6568999999999998,-2.3583,-1.3488,-2.7815
NP_001002857.1_S18s _1_1_18_18,-4.2184,-1.1844000000000001,-3.691,-3.5509999999999997,-3.0014000000000003,-1.0326000000000002,-2.0552,-1.4545,-3.2052,-2.7826999999999997,-2.8960999999999997,-3.208,-2.5821,-4.8864,-2.4296,-1.6879,-2.058,-1.9149999999999998,-2.1508000000000003,-1.8026,-2.3688,-1.139,-2.5219,-2.0609,-4.6945,-1.5018,-1.4016,-2.8199,-2.567,-3.5962,-2.2096999999999998,-1.0559,-0.8305,-2.8594999999999997,-1.8725,-2.1048999999999998,-0.6641999999999999,-2.5861,-1.9314,-2.0906,-2.1327,-1.9778,-1.8387,-3.4057,-0.6008000000000001,-3.7574,-2.2906,-2.7582,-3.2771999999999997,-2.2101,-1.3588,-1.8467,-2.1428,-2.4095,-2.0907999999999998,-3.4398,-4.163,-1.4981,-2.8144,-2.0181999999999998,-3.9295,-3.8559,-3.5457,-3.4082,-3.5708,-2.7553,-3.1939,-2.5736,-1.6242999999999999,-2.5263999999999998,-2.5737,-4.1352,1.2176,-2.1445,-1.7358,-1.423,-2.1257,-3.9997999999999996,-3.31,-2.9246,-2.0293,-2.5495,-2.4245,-2.5815,-1.3693,-1.972,-0.3719000000000001,-1.379,-4.3028,-3.7639,-4.9234,-3.2979000000000003,-3.7134,-2.9949,-2.6288,-2.6418,-3.1046,-3.0199,-2.4143,-1.7365000000000002,-1.8942
NP_001002857.1_T19t _1_1_19_19,-4.6209,-2.2391,-3.1968,-4.2966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7618,-2.5633,-3.8417,-3.3133,NA,NA,NA,NA,-0.1905,-0.9208999999999999,0.4284,-0.37029999999999996,-1.5916,-2.5359,-1.8133,NA,NA,NA,NA,-1.9059,-1.4206,-1.6332,-1.0474,-4.1554,-0.9263,-2.6860999999999997,-1.9689,-1.6793999999999998,-0.2931,-2.0776,-0.3803,0.24680000000000002,-1.8461,-0.7966,2.0475000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9858000000000002,-3.1426,-1.6385,-2.7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_001002857.1_Y24y _1_1_24_24,-4.9756,-1.6193,-3.5836,-1.2864,-1.356,-0.1482,-3.1183,-3.9859999999999998,-5.0884,0.15470000000000006,-0.7415,-1.2358,-2.3377,-3.2629,-2.6098,-1.0686,-2.5752,-1.734,-3.705,-3.948,-2.0467999999999997,-1.3022999999999998,-3.0053,-3.6473000000000004,-5.4002,-0.6426999999999998,-1.8612,-4.9238,-4.2465,-4.1211,-0.10850000000000004,-2.3522,-1.5114,-1.4054,-3.1668000000000003,-2.3859,0.6892,-1.6824000000000001,-2.7356000000000003,-2.3354,-3.0122,-2.5411,-3.2312,-1.2877,-3.1972,-2.3449999999999998,-0.8638,-2.906,-4.2505999999999995,-2.1624,-2.9013999999999998,-2.3361,-2.7737999999999996,-3.0526,-2.5871,-1.4699,-1.6669,-1.3786,-2.915,-2.4016,-2.0907999999999998,-1.7559,-3.3307,-2.7241999999999997,-4.4411,-3.3439,-2.3691,-2.6948,2.102,-3.0092999999999996,-2.1639,-2.589,-0.7483,-3.7956,-3.0282999999999998,-2.4924,-1.8839,-2.6308,-1.7953000000000001,-1.7152,-1.9089999999999998,-1.642,-2.8810000000000002,-2.5249,-1.5002000000000002,-1.8127,-0.5863,-2.3044,-5.5969,-3.0549999999999997,-2.9952,-2.1044,-2.5044,-0.3648,-1.5339,-0.9657000000000001,-0.733,-0.8787,-2.2912,-1.1786,-2.442
NP_001002857.1_Y30y _1_1_30_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4198,-3.0414,-2.7161,-1.9758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.3589,-4.9525,-1.7841,-5.5306,NA,NA,NA,NA,NA,NA,NA,-0.6133,-2.4252000000000002,-2.4206,-3.7557,NA,NA,NA,NA,-3.9826,-3.9663000000000004,-2.4729,-4.3704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1816,-4.5461,-2.5610999999999997,-2.511,-2.6067,-2.7182999999999997,-2.1875999999999998,-2.1122,-3.0069,-1.2346,-2.0885,-2.1482,-0.9369999999999999,-2.3747,-3.8989000000000003,-2.2153,-2.9223999999999997,NA,NA,NA,NA,-2.5679,-1.1587,-2.2596,-2.9930000000000003,NA,NA,NA,NA,-1.407,-1.1014,-0.8351000000000002,-1.2809000000000001,-0.8999000000000001,-2.8883,-4.1645,-1.6583999999999999,-2.0683
NP_001002857.1_S85s _1_1_85_85,-7.0964,-3.1098,-2.7367,-6.5001999999999995,-5.0045,-1.4268,-4.2291,-6.593999999999999,-6.2604,-3.5709,-4.2483,-5.121,-3.7408,-6.4849,-4.8347,-4.5857,NA,NA,NA,NA,NA,NA,NA,NA,-6.5905000000000005,-2.9853,-4.542599999999999,-5.6107,-4.675800000000001,-5.1078,-4.7281,-2.4227,NA,NA,NA,-5.7654,-3.606,-5.2341999999999995,-4.5364,-2.7508,-3.3848000000000003,-4.4907,-3.6026,-4.9899000000000004,-3.362,-4.4483,-2.8455,-2.3527,-4.407,-3.7156000000000002,-3.3034,-2.74,-2.9006999999999996,-3.3442,-3.044,-5.4317,-5.4627,-2.8169,-4.4782,-3.7352999999999996,-8.0488,-5.7035,-7.5927,-4.6907,-6.260400000000001,-4.122,-4.9747,NA,NA,NA,NA,NA,-0.5993999999999999,-4.0748,-3.7069,-3.4068,-4.2257,-4.4607,-4.9896,-5.3735,-3.0139,-5.7120999999999995,-5.5191,-5.2988,-3.5972999999999997,-5.396,-1.8669000000000002,-5.4244,-7.2889,-6.6067,-6.5977999999999994,-5.891,-3.6534,-2.7432,0.25760000000000005,-2.2577,-5.478,-4.5434,-4.4922,-1.0438,-4.0386
NP_001002857.1_S89s _1_0_89_92,-6.7721,-2.3872,-3.9124999999999996,-7.2903,-4.5335,-4.1792,-3.4749,-4.2172,-3.7001999999999997,-0.21279999999999993,-1.585,-1.5789,-3.769,-10.4936,-4.7245,-3.7188999999999997,-4.3669,-3.4444999999999997,-2.6018000000000003,-3.5857,-4.8604,-3.0359,-4.4553,-3.7246,-6.1528,-3.1663,-3.354,-5.1326,-3.4452,-3.4703,-3.7628,-1.8644,NA,NA,NA,NA,NA,NA,NA,-4.4527,-3.3887,-4.3071,-2.8171999999999997,-5.348000000000001,-3.0219,-4.4228,-4.0112,-2.555,-5.6089,-3.9571000000000005,-3.5027,-3.1178,-3.1524,-2.9934000000000003,-2.9807,-3.7562,-3.7885,-1.8572,-3.597,-3.1383,-3.8451999999999997,-3.6673999999999998,-4.4193999999999996,-1.6956,-5.8954,-2.2807,-4.735,-3.2865,-3.0606,-2.6519,-2.0776,-4.0977,-0.1123,-0.7717,-2.1218999999999997,-0.07619999999999999,-3.4551999999999996,-3.9463,-3.3626,-4.1692,-2.9524999999999997,-4.4271,-6.3639,-3.7763,-1.6989999999999998,-4.811,-2.5460000000000003,-2.6177,-3.2999,-2.2269,-3.3762999999999996,-2.5812999999999997,NA,NA,NA,NA,NA,-1.4654,-2.2933,-0.6986,-2.5584
NP_001002857.1_S127s _1_1_127_127,-1.3944999999999999,-0.3032,-1.3274000000000001,-1.7147999999999999,-0.835,-1.5777999999999999,-2.4788,0.5115999999999999,-0.0319,-1.2397,1.3931000000000002,-1.4217,0.3053,-2.3686,-1.4975999999999998,-0.7612000000000001,-2.0745,-0.5797000000000001,-1.3176,-0.5288999999999999,-0.9199,-1.7161,-2.9993,-2.3023,-1.8991,-0.04860000000000009,-1.3804,-1.143,-0.07920000000000005,-1.0001,0.20049999999999996,0.2048000000000001,NA,NA,NA,-0.6371,1.085,-1.4982,-1.0022,-0.14380000000000015,-1.8112,-0.9128999999999999,-0.7682,-1.0082,1.7721,-1.6488,-0.6418999999999999,NA,NA,NA,NA,-1.7608,-2.3949999999999996,-2.9351000000000003,-2.9402,-0.49840000000000007,-2.9589999999999996,0.6626,-1.3663,-1.9789,-1.3178,-1.9134,-0.7688999999999999,0.5101999999999999,-2.9371,0.14429999999999998,-1.3564,-1.137,-1.3599999999999999,-1.1921,-0.2872,-1.5289,1.9340000000000002,-0.8698999999999999,-1.9203999999999999,0.8523000000000001,-1.4857999999999998,-1.5415999999999999,-1.9592,-1.8105,0.07240000000000002,-2.7998,-2.1203000000000003,-0.9804,0.6626000000000001,-1.7249999999999999,-0.6511,-0.3162,-2.0223999999999998,-2.5728999999999997,-1.8021,-2.8104,-1.8466,-0.6032,1.2766,0.4326,-2.6093,-2.0976,-2.6412,0.05360000000000009,0.22699999999999998
